!,,,,
! ----------------------------------------------------------------------------------------------,,,,
!,,,,
! Revision 0.0  2012-09-17 Andre ,,,,
! GB2 Initial version,,,,
!,,,,
! ----------------------------------------------------------------------------------------------,,,,
# Addr,Name,Def/mask,SubDes,Des
,,,,
30.5312.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.5312.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.5568,Optical Rx Lane 5 Amux control,16'h0000,,
30.5568.15:14,Reserved,R,,
30.5568.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.5568.11:9,Reserved,R,,
30.5568.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.5568.7,Reserved,R,,
30.5568.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.5568.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.5824,Optical Rx Lane 6 Amux control,16'h0000,,
30.5824.15:14,Reserved,R,,
30.5824.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.5824.11:9,Reserved,R,,
30.5824.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.5824.7,Reserved,R,,
30.5824.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.5824.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.6080,Optical Rx Lane 7 Amux control,16'h0000,,
30.6080.15:14,Reserved,R,,
30.6080.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.6080.11:9,Reserved,R,,
30.6080.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.6080.7,Reserved,R,,
30.6080.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.6080.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.6336,Optical Rx Lane 8 Amux control,16'h0000,,
30.6336.15:14,Reserved,R,,
30.6336.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.6336.11:9,Reserved,R,,
30.6336.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.6336.7,Reserved,R,,
30.6336.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.6336.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.6592,Optical Rx Lane 9 Amux control,16'h0000,,
30.6592.15:14,Reserved,R,,
30.6592.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.6592.11:9,Reserved,R,,
30.6592.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.6592.7,Reserved,R,,
30.6592.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.6592.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
